Donor,CAR,EffectorTargetRatio,MFI_FSC-A,MFI_SSC-A,MFI_CD5,MFI_CD39,MFI_CD27,MFI_CTLA-4(CD152),MFI_CD4,MFI_CCR5,MFI_CD49d,MFI_CD134,MFI_CD25,MFI_CD197,MFI_CD183,MFI_CD44,MFI_CD69,MFI_CCR4,MFI_CD11a,MFI_CD3,MFI_CD45RO,MFI_PD-1,MFI_CD28,MFI_CD278,MFI_TIM-3,MFI_CD7,MFI_CD137,MFI_CD45RA,MFI_CD45,MFI_CD95,MFI_LAG3,MFI_CD161,MFI_HLA-DR,MFI_CD2,MFI_CD8
C,Mock,1,263.9397021256085,110.88191063768255,591.2968139972044,323.2054754904324,479.3345061936665,335.67942353111295,404.07856557574587,504.6214874439678,477.28519785993154,314.00231358750665,357.63074179399433,348.93078517376006,349.2838964669591,599.9247602062949,254.41977153323373,293.2051380922543,599.0365836024486,572.799826480937,524.5361257049212,290.46348869716104,505.92644719718515,415.40319082276955,340.18267701354415,388.2168988287463,255.9319901672531,315.0761073890201,462.38723670892176,597.7956331035813,380.091868703909,232.85448498578108,448.6322841856654,451.6775437412638,511.97623752831737
C,Mock,2,263.25626669594175,117.21121967285103,589.4060818970249,317.80023420060746,488.12763933106453,343.58934387236064,390.74731950085993,509.7658359863871,488.6823288322904,302.24232444102904,375.0229443407619,364.5773776850734,363.5207304131445,603.3427379514766,257.46199729205546,285.2854685841841,608.3479708712995,583.780546712043,531.8024298313023,297.6002122443005,516.8022834559227,433.2140008050646,354.2384820873129,414.73817103963114,255.1584513484832,304.7782778936583,479.18662860906795,606.5433454093021,405.8538075895634,222.12097925128992,461.7785706444176,454.0655761700882,521.6039448164819
C,None,0.2,241.4122383252818,184.69243156199678,247.3913043478261,429.8582930756844,335.6682769726248,609.0305958132045,416.7938808373591,767.0434782608696,475.1127214170692,357.27536231884056,136.23510466988728,284.6070853462158,330.40579710144925,223.96779388083735,296.2512077294686,332.59742351046697,224.67632850241546,590.3623188405797,167.3317230273752,246.79871175523348,255.87761674718197,337.42995169082127,204.1755233494364,335.26409017713365,274.7632850241546,419.1256038647343,287.7487922705314,244.52657004830917,612.9710144927536,229.1014492753623,660.0837359098228,381.45571658615137,237.90660225442835
C,None,0.5,239.56726768377254,198.43273231622746,248.6601941747573,348.5533980582524,291.9889042995839,540.3925104022192,330.3148404993065,712.119278779473,484.6712898751734,378.57142857142856,188.6490984743412,276.41886269070733,302.9875173370319,245.74757281553397,284.6366158113731,306.42024965325936,255.7766990291262,534.4618585298197,206.19694868238557,252.17753120665742,272.0527045769764,314.997226074896,236.70457697642163,295.91678224687934,280.83217753120664,336.997226074896,258.95839112343964,338.00416088765604,518.4660194174758,245.95284327323162,638.1983356449376,309.56033287101246,247.9015256588072
C,None,1,237.93330863282696,194.8895887365691,259.0233419785106,307.882178584661,272.6954427565765,521.7395331604298,290.14190440904036,698.6413486476473,502.30900333456833,374.40644683216004,199.65394590589108,270.8314190440904,280.9492404594294,258.0967024824009,276.0781771026306,296.45720637273064,275.5909596146721,522.4857354575769,213.62171174509078,261.5791033716191,265.5720637273064,291.573545757688,256.76028158577253,278.2978881067062,295.75064838829195,298.97184142274915,240.45683586513525,374.0455724342349,493.3542052612079,255.58725453871804,645.9922193404965,297.1745090774361,246.27936272693591
C,None,2,230.1769230769231,193.94708624708625,260.0272727272727,300.4055944055944,269.5958041958042,508.64102564102564,289.5177156177156,693.1995337995338,516.8988344988345,390.109324009324,212.07202797202797,269.3974358974359,278.2832167832168,258.1990675990676,275.9566433566434,298.5759906759907,270.17249417249417,510.37156177156174,209.86526806526805,260.1885780885781,260.2184149184149,283.23006993006993,259.2305361305361,273.1734265734266,287.8969696969697,295.09020979020977,236.2993006993007,399.7034965034965,500.93659673659675,254.77832167832167,654.8834498834499,298.5792540792541,246.7899766899767
D,19_28z,0.2,352.3124026559554,180.2960078694975,596.1224690548405,373.2301008279367,313.17025985736535,362.9591769817198,430.9864743011722,495.3915894745471,532.5416837445692,259.8462169030248,525.1033691286171,319.32068202311666,363.82326420198376,624.2098532666612,266.8422001803427,274.79211410771376,646.5674235593082,566.251987867858,558.4540536109517,321.52037052217395,450.1747684236413,548.7489958193295,460.9562259201574,460.08328551520617,280.3061726371014,445.0122960898434,434.49758176899746,633.4398721206657,570.1131240265596,249.22370686121812,604.971391097631,530.4279039265514,548.9409787687515
D,19_28z,0.5,395.37011009604123,243.7552119934411,598.7649722807839,348.91215741391426,286.8586710392754,364.12540017178105,472.86116967283516,475.30748809244943,521.1274303115483,229.06949324588115,604.7653626922777,296.71015850706647,387.9355821035371,659.6476926680722,253.76341063480908,264.3174045443898,669.5885843679238,544.5823377840244,595.1963769813383,375.0256890762864,437.0778480518467,588.4406184118061,453.0258452408839,447.7423284141485,287.6827516202077,425.2337003201374,463.3768251737331,671.6163816662763,669.9843835402514,267.8510189739986,616.0067150776919,542.9999219177013,554.4464745842117
D,19_28z,1,387.16283348666053,214.09076970254523,610.7099049371359,312.70837166513337,300.78679852805885,351.47424103035877,495.5538178472861,445.95001533272,524.3843146274149,202.24417356639069,621.0985127261577,301.7013186139221,387.3801747930083,652.7511499540018,257.4260196258816,291.2858019012573,668.8918276602269,549.3140907697025,603.1201318613922,388.09966268015944,398.76740263722786,599.971864458755,456.5795001533272,482.2516099356026,288.754983134008,362.65401717264643,494.56194418889913,657.766252683226,652.47493100276,229.18284268629256,607.051287948482,532.3192272309108,525.4333026678933
D,19_28z,2,328.0381881789726,197.76744614251518,592.3820659178789,311.1104768919168,308.2390719941079,330.7439145645369,475.455275271589,388.27339348186337,519.4461793408212,209.46798011415945,553.23631007181,297.50532130362734,350.259252439698,598.2227950653655,260.8821211563248,292.3180629718284,636.7118762658811,554.6289817713129,600.7952863192783,358.0289449456822,413.1271589025962,570.7467133124654,435.2371938869453,465.77201252071444,291.9891364389615,369.1052108267354,462.3322408396244,625.7101086356104,626.7457926716995,215.33231449088566,602.9781624010311,477.4188178972565,522.5473761738169
D,19_BBz,0.2,367.6554152501214,213.04322486644003,581.4242350655658,397.9766877124818,307.91403593977657,430.716852841185,478.9099077221952,578.4893152015542,536.4045653229723,231.04346770276834,528.4793589120933,349.70859640602237,408.1699854298203,628.7984458474988,294.2442933462846,268.10636231180183,643.613404565323,573.3975230694512,571.3261291889266,334.7525497814473,463.1155900922778,561.7034968431277,422.7433220009713,435.3625546381739,309.3414278776105,441.5735794074794,456.78630403108303,625.0475959203496,667.0444390480816,236.2736765420107,663.8331714424478,525.1894123360855,528.5390966488586
D,19_BBz,0.5,412.9391425827294,252.6806950144067,619.2797520300358,388.9588754038243,276.894176198376,426.1634506242906,497.19453418318346,552.971099275299,510.5073779795687,207.4434645944294,622.0962193311796,329.86597398061645,423.956256002794,696.3206146861085,273.9887365755697,236.33860123984982,699.5870950842574,553.1502663057714,633.0949096306645,325.69405395966123,492.18641403998953,602.8391687767397,405.57260106522307,415.50894962018685,312.0784947175413,404.51593468960095,423.8213568497337,702.2505020518641,710.1535842137431,226.93853138915568,690.1073954422423,488.92447393695977,603.9487470531739
D,19_BBz,1,390.09073228097157,204.90994617576553,609.687502826903,359.03704373784433,285.63462843186034,360.45628477090776,442.1276855579176,445.00646795422676,469.1472703423945,253.1884300511104,579.096431317563,304.507349947985,383.9921299018499,642.2602107738929,256.8883712515265,262.7539463566873,679.1885657424579,540.4258899090868,615.6154959518748,305.98733547424126,441.87670179564884,560.7390203084717,452.01972047582433,464.5224116875481,271.0329277669727,337.9911348319689,451.3456058618662,685.8845266633498,637.7122891130309,194.90949387127415,642.5149034329911,479.9657153195531,601.5868198471211
D,19_BBz,2,313.44825321775676,180.99553454163384,601.0924612555818,355.5449610366868,306.2954207162245,342.48564048682255,442.1206549338937,420.2217844321863,448.62573329831014,267.2538744418177,533.4516679800367,316.3418264600298,374.8562297522108,593.0475439978986,257.7309780229402,280.8165221959548,644.364109972857,551.567463444532,630.9706242885912,314.4144120479818,468.44641449960596,542.3597758515016,487.273268540408,500.34537255932054,257.4587601786183,325.9639261010419,478.2863146834778,681.7690219770598,590.076744593293,180.50783644164258,623.1863234392786,452.8517205148411,576.6745031083093
D,22_28z,0.2,387.062201649067,223.3059453204108,601.6607840300883,377.35946766960797,307.5167076522494,400.43685809344714,470.62867062056995,563.1766237523507,539.989729495154,221.0499059742514,611.4908144076378,328.16172428757415,410.0886735136699,684.7280486040793,265.97106900043394,305.41168812382466,678.5386952119196,555.0496166642557,602.0746419788803,387.3584550846232,496.86199913207,574.5739910313902,478.82048314769276,433.5125126573123,296.8214957326776,456.955735570664,493.259800376103,663.2391147114133,678.9835093302473,249.27542311586865,568.040937364386,580.7908288731376,564.5679155214813
D,22_28z,0.5,397.9901062127164,240.1753237305398,609.3985159319075,359.76836898006695,291.0327367961589,333.9671177069693,425.79892332314853,436.31296377127893,521.5927542557835,223.4443474465299,611.9886512439982,294.0426305834425,387.21227993598137,684.7039138658519,244.47853921140697,310.49876327658956,687.841553906591,542.9137203550124,615.1846355303361,362.24763567583295,469.8507202095155,564.9201222173723,449.57587661865267,434.3436636112324,278.4695184053543,398.5658373344973,489.0024734468209,693.2338134730103,655.9134293612688,228.30990833697075,555.7302487996508,594.8568310781318,572.1142150443766
D,22_28z,1,343.1829978923007,176.6216473116502,628.6429309418523,366.1523742612721,350.9139976030086,337.7962970616192,400.33318179939664,410.91965946191675,521.3537215357276,237.7414142249039,534.8509319337107,299.4726205727983,388.76017688143156,652.4906806628921,253.49514402611894,319.05132867710876,678.2827209984708,566.7543497127743,624.5907343885606,332.2099847088482,495.8634954746456,563.7859238748605,412.58751084845227,462.5289498698186,254.62573872794147,318.340331446047,513.6840930693887,681.9581766334669,562.4840269454891,193.2099433814109,594.9407777823698,548.7759226350374,574.5400256230112
D,22_28z,2,286.5353969770982,143.0056989133128,619.9098792963081,346.09518247141693,421.47113376517643,308.36071289511875,378.0740681745779,354.8090864040211,523.0545113447312,276.25779618420586,427.438692435666,307.1632862553538,371.93706417471947,584.7897773530141,255.2820431135181,305.3481469682489,637.5952532653712,570.0885809351881,593.2293547131075,309.33301476053947,510.06893561289866,511.4470107252841,368.46839049945135,442.29296308095286,254.69438249973453,338.67921489504795,464.58583766946305,655.6332873172631,452.35616438356163,215.42118863049095,545.7804148525715,486.9036140313617,590.2132667870164
D,22_BBz,0.2,382.59850859180807,212.00907813682048,600.1144493677726,372.0827839619583,311.37912028531287,391.6709175402572,449.8951691343348,551.3757700205339,541.2574300226953,230.01415757051768,595.6460607370583,329.38852264130554,406.67794228898737,681.4162974170539,269.37274397492706,301.8256781584351,678.9323462660759,552.33416189344,602.1390900248568,380.88068734464497,488.65351777801794,566.3690694909759,472.2300875391765,434.96660542526746,289.03047660218306,454.8094671998271,491.286393602075,663.2923376202313,670.9387225764617,250.1430887279801,569.5377715335567,575.8297849346158,579.080190208581
D,22_BBz,0.5,393.92641450453266,225.1255392310097,610.4060643951235,348.98305720537667,294.0412628946546,330.98662081900596,412.6702719599875,430.6930915911222,525.2974679587371,240.34660831509848,603.4371991247265,296.2942169427946,384.2837761800563,677.8567052203814,246.04451391059706,312.7968115035949,686.0515786183182,546.039387308534,620.2085026570803,359.16742732103785,483.7942482025633,567.208440137543,448.14329477961866,437.048015004689,272.5493591747421,389.7344795248515,482.0328852766489,697.7492966552047,638.4673960612691,231.97342919662395,560.1745545482963,584.4083776180056,583.4328852766489
D,22_BBz,1,334.09420805138205,165.07452689528617,617.0282601215736,341.19922009404746,353.64950108957447,322.832022020874,378.5623810069962,388.6496387200367,519.0184654203464,272.0070191535727,510.04830829223533,299.643491226058,380.38100699621515,633.0822342011699,251.33893795159995,323.8361509347402,661.4911572428031,559.7972932675766,616.5990365867646,322.0638834728753,503.4115380204152,549.8040142218144,394.397568528501,441.3775203578392,251.5227663722904,308.610345223076,492.2468861107925,671.592086248423,508.66831058607636,201.6984975341209,588.0047711893566,528.7544901938296,571.3880490881982
D,22_BBz,2,282.13798829128007,126.42702591666952,593.0179311171214,321.5596134752987,401.2633092539971,290.8865846143312,357.2326423362662,330.555205587319,509.39201102399943,298.310880208155,416.1526584271971,306.2403454414735,365.3073710157828,553.5682323941251,257.2367848950666,308.3648789756582,606.8607620938752,558.63423088774,579.456306275463,306.51355746516487,501.6843695436338,499.91851826491836,361.1093584169263,417.9150090725461,264.8279982197268,322.91452120921633,449.51745181279745,646.3159471395803,410.4574018282036,221.9369885994043,536.5180338251909,461.7819079735698,577.0700212263343
D,33_28z,0.2,393.2819524466445,222.3094214071249,610.6534528929644,397.5660959182017,295.4636046417269,383.5878438691877,507.9238821715491,551.7878763288161,533.2388217154913,252.4440882901891,609.5681246449728,324.71849387324517,385.9761827477075,649.8337661283779,285.46827071330034,294.46563336849795,662.2522113121805,562.3523898401363,587.2788282074171,381.7990749005924,471.4051773107198,594.0223971435527,466.43317374016067,472.6114988233385,283.7754199464416,406.2566745110768,450.13292217804104,646.530998945062,650.0357461657064,248.57388622900268,602.3599367037248,541.6177878763289,496.9339040817983
D,33_28z,0.5,391.0167706126347,200.13204619378712,612.2648682522157,358.81919369759186,281.16830294530155,331.2076631553818,516.2113335919548,434.5899256960401,521.1041150666945,232.52191817612126,623.4869147444123,295.0428217600191,380.6549491211841,644.2152725970577,249.83298021545164,267.6083674017487,680.0593536450717,560.1402524544179,614.8510638297872,351.01712870400763,479.36021008027217,602.0344961355972,461.29936438781294,496.59308883650147,271.825340932828,363.62722688072574,444.53576437587657,666.1432067082451,623.7951717346543,254.35009399898541,534.1282862343708,526.5656351645729,478.3008862761481
D,33_28z,1,355.88910304949405,169.09447236180904,611.6266262820955,347.00512149790046,297.5081847594135,310.5779307496386,497.7821848970882,377.89533971225995,517.0032353548564,265.37070282921457,570.1883940249191,294.77353892751427,350.8449507813038,594.2742617195566,255.8985199972465,309.70896950505954,649.9760996764645,564.0492737660908,610.9440627796516,340.6502512562814,488.56336476905074,588.7763612583466,424.3864803469402,497.21306532663317,268.34855097404835,294.9240724168789,452.4615956494803,653.0774282370758,541.4977765540029,225.22081641082124,537.8058787086115,483.039732911131,462.1282714944586
D,33_28z,2,297.98738698661504,163.18116160096298,610.9612450771305,331.65114027397976,356.9753104188201,300.65327297230107,488.0386895026757,361.94287508668174,517.6004265396642,279.73045571707075,503.08681259731253,317.7978123487158,362.4242237893993,570.6836541103507,256.2791872195109,339.1905821088854,639.4663413102356,577.7202239987439,615.9360321343993,346.3840427063026,518.6473328186945,567.6931138703895,412.2891834251397,479.44272462023577,265.3360635360923,303.7668947650761,449.0621361001714,656.4925617239529,492.6180899920187,232.0417380837117,519.7079773384448,454.39657721545484,458.8104646142171
D,33_BBz,0.2,385.5144775072638,209.6859032161106,599.0237952109007,358.9492034866246,289.50245466386133,383.3211101092075,499.3084360284541,539.1681194269112,494.4966937180643,251.57253782186154,557.95546538423,341.1583007714658,379.78038272718163,610.9065724877266,284.2561867548342,267.6113615870153,665.0439334735999,561.635808035267,621.5150786494339,311.97815850115217,471.0652239254584,569.1359583208096,458.95090672277325,464.655996393147,278.3581805430318,359.6441739304679,472.1042981665164,672.0813044785092,612.1768860835588,240.08671475804027,654.9556156697726,501.5390241458772,492.04142871455764
D,33_BBz,0.5,383.22745695478454,189.67897898761103,600.1451895714163,344.6452326884935,295.59791888240534,359.62005231538706,478.0826698094225,484.98128718847914,475.17882089166113,237.2365402857225,554.4988645836328,328.904510046279,379.76515565264884,595.5556928914312,267.18373623846617,253.40811750840783,668.3278047658742,562.548018051683,643.8914311995171,298.57613038604154,475.1848860271925,556.465635689442,464.5699502716376,486.901233148409,270.2500790479749,307.1830176205122,475.2613469774929,692.974532179712,583.7153698007991,227.98347178705913,644.4528730345799,481.43645980051167,522.2963005547731
D,33_BBz,1,345.7345067135287,176.64716219555726,594.8622696943903,338.4458661687581,305.98316812652735,355.63186798099895,465.47991433043194,468.2521486037508,461.38587001290534,246.82355363958374,519.6701447046871,322.6328015596255,380.3478129547764,575.0997281638705,263.8118564485571,268.66638293198605,651.9591971223812,566.5567423597573,641.8278096597929,290.5800818254208,478.8095774183805,537.2916609462094,442.45874406216535,498.23877646283535,263.71086520772127,274.2457508443395,474.4209341277904,691.7917021335018,554.8308575194267,217.54880694143168,634.7936242071446,446.0029929432439,529.4368598808314
D,33_BBz,2,300.11914308626416,174.37767785542445,595.3339443235193,338.81687478519876,326.87793561690916,332.7748023828617,466.0823691144461,419.30541871921184,460.91891969297745,249.3898212853706,495.4179745675335,335.97662962538664,390.60619773169896,567.3784224997136,259.58503264978805,292.6232959101844,638.0247451025318,582.8264119601329,640.3168747851987,311.72677282621146,503.4016783136671,532.8618971245274,447.7542960247451,505.81953832054074,265.3880169549777,293.21775117424676,465.0485737197846,688.836865620346,543.1600412418376,228.09133348608088,604.9989689540612,439.3572574178027,526.2774372780387
D,Mock,0.2,272.06910062333037,114.28281389136242,619.8309884238646,297.3700801424755,448.3764915405165,345.6024933214604,460.05788067675866,491.82511130899377,493.75494211932323,298.2154942119323,373.3195013357079,355.2119323241318,378.7027604630454,616.4650044523597,251.49243098842388,328.8174532502226,628.3786286731968,590.1061442564559,580.6350845948352,313.2495102404274,537.260552092609,500.1032947462155,377.48851291184326,404.4674977738201,257.43561887800536,354.83686553873554,472.00694568121105,602.9077471059661,463.3613535173642,253.0986642920748,440.6010685663402,460.88904719501335,482.50169189670527
D,Mock,0.5,273.9131313131313,114.84632034632034,616.1867243867243,284.9062049062049,457.08600288600286,340.9750360750361,430.63665223665225,497.65829725829724,491.7868686868687,303.11529581529584,377.1997113997114,350.4969696969697,369.7227994227994,614.5268398268398,248.52669552669553,320.3982683982684,627.8499278499279,584.0157287157288,579.9122655122655,307.9294372294372,528.4564213564214,467.2959595959596,373.8886002886003,404.2002886002886,254.73189033189033,329.81717171717173,481.93751803751803,601.3709956709956,424.43997113997114,238.1051948051948,457.63982683982687,486.7989898989899,510.53304473304473
D,Mock,1,263.99228791773777,117.16183416033957,604.249476893645,277.95205356609074,452.4124469420697,350.9930053207389,416.0271417468763,529.1599210856699,483.27799366294016,308.28289591678123,368.3756800382615,344.26137382674716,362.5794822741675,599.5319543253422,250.853470437018,314.10492018891614,615.4817958988461,574.6219286184014,561.2043402881569,296.33688049261673,515.5534166317929,447.2421235128834,341.6973755006875,396.4901058169427,252.44455072637055,314.4092186285646,480.5706940874036,590.0613977401805,413.27739582710586,228.18150295928737,466.81449154062295,477.10856698750524,512.9973097387457
D,Mock,2,261.0703791225727,120.3215521079489,597.926641323333,269.87129696222473,454.3663481626083,351.52960717832804,402.200554813521,527.6021096612898,486.144593992945,302.0369533203192,379.82591869584576,354.10592828521527,367.68608513990205,590.4046028973595,253.829377718415,302.5246755025857,612.7049214014179,578.9241754854619,560.8971882598719,299.9853419637659,519.2277475256002,450.93462104866603,350.06671461351414,407.97051268879073,251.6424192609336,303.040172608651,480.4318641049351,594.7879379430802,420.6476249186616,222.64642624747424,461.3292920990445,474.9368814000479,520.2053494982705
D,None,0.2,251.3943833943834,193.85225885225884,264.4029304029304,435.8962148962149,338.43223443223445,585.1660561660561,419.15262515262515,745.1391941391942,467.27106227106225,335.02197802197804,141.98778998779,282.4114774114774,323.17704517704516,225.53968253968253,297.7997557997558,324.44810744810746,237.9267399267399,573.4713064713064,189.65689865689865,263.95238095238096,247.25152625152626,336.45421245421244,208.03663003663004,332.53479853479854,283.44444444444446,416.5616605616606,316.3833943833944,233.85103785103786,630.1721611721612,215.0891330891331,657.1746031746031,386.2087912087912,256.46886446886447
D,None,0.5,242.18774966711052,195.17443408788282,253.48468708388816,344.6551264980027,290.9360852197071,533.1225033288948,326.4527296937417,708.9427430093209,484.53262316910786,372.13315579227697,193.67376830892144,275.3954727030626,303.37150466045273,250.43541944074568,283.81624500665777,305.27030625832225,253.75099866844207,526.0013315579228,215.4260985352863,251.76031957390146,269.80958721704394,314.83488681757655,240.017310252996,296.3222370173103,274.4300932090546,331.28229027962715,268.0053262316911,338.8069241011984,526.8189081225033,244.04127829560585,632.7696404793609,317.693741677763,251.00665778961385
D,None,1,235.02268569337724,195.7080131723381,253.46432491767288,317.1694109037688,278.3819978046103,530.5993413830955,302.0933040614709,706.781558726674,505.1642883278449,372.46652030735453,194.01939260885473,273.18477863154044,291.78082693011345,255.2857665568972,279.4021222100256,297.8148554701793,269.36845956824004,526.6439809732894,208.97877789974387,256.16831320892794,271.2283205268935,306.98865715331135,250.13721185510428,283.6845956824003,292.25795828759607,307.7383827296012,242.10940358580314,375.62385656787416,516.7186242224661,254.30808635199415,651.1470911086718,289.1119648737651,247.1083058909623
D,None,2,230.71900161030595,193.48604401502953,260.9259259259259,313.11674718196457,275.67632850241546,517.5880300590445,300.0874932903918,700.7026301663983,502.68894256575413,389.63794954374663,206.40848094471284,271.80085882984434,283.2914653784219,257.3778851315083,276.77777777777777,303.4487385936661,266.53811057434245,517.3102522812668,209.1328502415459,260.1629092860977,257.0993022007515,285.0005367686527,255.80381105743425,278.46725711218465,285.8615136876006,305.53811057434245,243.83735909822866,376.22141706924316,519.1688137412775,250.8684916800859,647.8301127214171,311.81159420289856,247.60735373054214
